algorithm,mode,seed,challenge_name,total_requirements,unmet_requirements,met_requirements,fitness,team_price,overall,chemistry,runtime_seconds,solution
umda_structured,club,0,Bronce Básico,2,0,2,0.017838831417986784,5000,72.78512396694215,13,1.6920255000004545,713 863 857 841 855 838 900 788 851 983 963
umda_structured,club,0,Plata Versátil,2,0,2,0.0036058525761042924,2600,78.0,12,1.7087309000780806,501 465 330 399 771 475 334 416 597 473 892
umda_structured,club,0,Liga Variada Económica,4,0,4,0.0061440702006544225,3000,75.14876033057851,13,3.1912683999398723,816 784 811 736 825 771 686 808 707 836 882
umda_structured,club,0,Nación Única España,3,0,3,0.01910698072545379,3550,75.0495867768595,21,2.836724199936725,788 858 891 614 624 736 651 840 828 811 814
umda_structured,club,0,Química Compacta,3,0,3,0.009860935126173297,5150,76.20661157024793,24,1.7712440000614151,657 624 811 676 592 717 646 615 520 560 873
umda_structured,club,0,Oro Premium,2,0,2,0.03917897510574856,28250,85.0,24,1.710293700103648,47 149 27 227 22 21 121 23 198 93 12
umda_structured,club,0,Galácticos Sencillos,2,1,1,0.5393882945039401,4700,85.10743801652893,11,1.6720908000133932,21 81 27 42 170 75 31 83 15 26 57
umda_structured,club,0,Nación Única Brasil Elite,3,1,2,0.5472966881015221,12900,83.47107438016529,17,1.7027107999892905,460 81 197 33 160 4 123 65 74 146 48
umda_structured,club,0,Icon Flash,3,1,2,0.6911352606242782,110500,85.62809917355372,16,1.6260293000377715,16 59 52 48 17 22 21 15 64 65 50
umda_structured,club,0,Multiliga Química,4,0,4,0.07570132523325787,34950,80.12396694214875,22,1.8189360999967903,338 142 70 681 471 640 955 28 196 315 476
umda_structured,club,0,Híbrido Budget,5,0,5,0.0073503917897510575,5300,80.0,27,1.7681454000994563,440 419 270 208 233 215 666 136 851 273 297
umda_structured,club,0,Defensa de Hierro,3,0,3,0.00596352541432633,4300,82.0,21,1.7203941999468952,142 27 464 293 463 31 247 273 198 113 355
umda_structured,club,0,Extremos Prolíficos,4,0,4,0.00596352541432633,4300,80.0,24,1.7044498999603093,351 395 736 573 494 139 48 146 680 372 486
umda_structured,club,0,TriNación Elite,4,1,3,0.5857502488622824,12600,81.99173553719008,25,1.6801959000295028,212 39 33 155 382 139 376 358 146 138 355
umda_structured,club,0,Icon Thunder Squad,4,0,4,0.3612930044457596,260300,85.02479338842976,28,1.7607196000171825,16 18 371 37 38 11 109 23 146 33 331
umda_structured,club,0,Liga y Nación Mixta,6,1,5,0.5369268565793982,5700,83.50413223140495,29,1.818502000067383,27 496 55 15 21 182 376 287 64 221 375
umda_structured,club,0,Héroes de Champions,3,1,2,0.5432113216988722,9650,84.40495867768595,20,1.802235799957998,52 27 35 33 270 34 123 15 198 23 375
umda_structured,club,0,Leyendas Supremas,7,2,5,2.0240574036600663,16850,84.05785123966942,30,1.754810299957171,44 1 48 33 49 27 99 134 560 174 375
umda_structured,club,0,Selección Épica,6,0,6,0.04943296077059341,20150,81.71900826446281,30,1.757964700111188,81 60 135 248 648 271 676 339 619 364 3
umda_structured,club,0,Equip ofensiu,6,0,6,0.013104674951981102,5400,78.43801652892563,23,1.7496034000068903,929 388 274 294 494 487 384 481 597 560 361
umda_structured,club,1,Bronce Básico,2,0,2,0.010789190006997247,4800,72.29752066115702,6,1.6395731000229716,798 855 857 856 854 863 943 851 807 959 990
umda_structured,club,1,Plata Versátil,2,0,2,0.004511195066634993,3100,78.01652892561982,11,1.6254690000787377,460 440 501 464 332 333 868 416 264 502 963
umda_structured,club,1,Liga Variada Económica,4,0,4,0.0065838329204253735,4350,75.04132231404958,10,1.6519909999333322,657 784 830 624 828 647 849 831 751 822 963
umda_structured,club,1,Nación Única España,3,0,3,0.022638463870000947,3600,75.30578512396693,27,1.5141253999900073,809 858 811 812 828 736 929 788 343 636 801
umda_structured,club,1,Química Compacta,3,0,3,0.01142273578304363,5100,76.3305785123967,19,1.6272896999726072,642 523 670 689 696 624 614 674 560 619 636
umda_structured,club,1,Oro Premium,2,0,2,0.00672630192080993,4850,85.0,21,1.6923671000404283,21 17 27 73 42 15 31 105 273 174 50
umda_structured,club,1,Galácticos Sencillos,2,1,1,0.539950132984439,5850,85.19834710743802,17,1.7696780000114813,21 17 27 73 90 40 64 15 129 33 47
umda_structured,club,1,Nación Única Brasil Elite,3,1,2,0.5450034473745049,10900,83.42975206611571,30,2.2176276999525726,44 94 288 33 328 22 31 105 65 138 276
umda_structured,club,1,Icon Flash,3,1,2,0.69486287128513,108300,85.02479338842976,20,1.8252962999977171,16 27 79 137 90 15 64 134 26 33 50
umda_structured,club,1,Multiliga Química,4,0,4,0.04447234341139048,9300,80.46280991735536,22,1.76398530008737,185 124 809 490 420 90 480 264 597 33 837
umda_structured,club,1,Híbrido Budget,5,0,5,0.007835795021149712,5650,80.0,29,1.868268399965018,642 566 214 469 293 121 840 273 287 352 151
umda_structured,club,1,Defensa de Hierro,3,0,3,0.007003675195894876,5050,82.0,22,1.864909500000067,21 77 208 42 160 689 138 434 273 198 355
umda_structured,club,1,Extremos Prolíficos,4,0,4,0.005855964471005132,3850,80.0413223140496,29,1.7664329999824986,792 81 234 31 304 828 288 287 788 871 375
umda_structured,club,1,TriNación Elite,4,1,3,0.5794551936139961,20250,83.47933884297521,25,1.8378303999779746,44 19 78 293 121 55 159 198 23 71 50
umda_structured,club,1,Icon Thunder Squad,4,0,4,0.35523225005719883,256000,85.01652892561982,30,1.8521671000635251,16 18 592 27 38 11 31 64 273 295 50
umda_structured,club,1,Liga y Nación Mixta,6,1,5,0.5593668236640451,18000,83.0413223140496,33,1.7939574000192806,69 139 299 121 55 51 64 502 23 33 362
umda_structured,club,1,Héroes de Champions,3,1,2,0.5414738259404442,11000,84.71900826446281,24,1.8467485000146553,84 34 27 293 90 15 120 13 129 33 50
umda_structured,club,1,Leyendas Supremas,7,1,6,1.5481195352736854,34200,84.05785123966942,24,1.7581966000143439,20 94 124 107 7 646 159 33 40 23 276
umda_structured,club,1,Selección Épica,6,0,6,0.028284903329109844,16000,80.48760330578513,31,1.7723888999316841,234 94 135 543 218 61 686 273 654 793 355
umda_structured,club,1,Equip ofensiu,6,0,6,0.01226479643371679,5100,78.40495867768595,18,1.838088099961169,288 541 225 673 350 208 473 680 305 434 963
umda_structured,club,2,Bronce Básico,2,0,2,0.012101985110098355,5250,72.34710743801654,8,1.7075134000042453,816 844 829 811 839 863 1004 788 851 1005 997
umda_structured,club,2,Plata Versátil,2,0,2,0.0035403886038376828,2400,78.01652892561982,11,1.6813960000872612,461 460 736 443 563 572 621 482 415 273 446
umda_structured,club,2,Liga Variada Económica,4,0,4,0.008150235452086943,5400,75.04958677685951,10,1.6178466000128537,802 830 736 666 638 647 714 778 819 983 892
umda_structured,club,2,Nación Única España,3,0,3,0.018001832231081275,3800,74.94214876033058,27,1.7188587000127882,864 816 929 811 624 891 539 828 801 812 636
umda_structured,club,2,Química Compacta,3,0,3,0.016084497985891778,3600,76.84297520661157,21,1.643848399980925,512 624 519 460 691 647 551 689 619 562 679
umda_structured,club,2,Oro Premium,2,0,2,0.0172257703505027,12000,85.0495867768595,18,1.7299406001111493,47 27 77 139 22 55 109 15 13 34 361
umda_structured,club,2,Galácticos Sencillos,2,1,1,0.5346101243537749,5250,85.59504132231405,12,1.6751526000443846,17 21 27 26 63 33 123 29 15 31 45
umda_structured,club,2,Nación Única Brasil Elite,3,1,2,0.5425982750959408,8750,83.3801652892562,27,1.7264230999862775,44 40 33 121 328 90 31 74 65 247 50
umda_structured,club,2,Icon Flash,3,1,2,0.6893522377811442,109750,85.69421487603306,18,1.7378260000841692,34 16 78 27 15 95 123 13 26 38 67
umda_structured,club,2,Multiliga Química,4,0,4,0.015023011798547516,7700,78.33884297520662,24,1.7435757999774069,59 275 414 388 384 389 639 383 415 983 991
umda_structured,club,2,Híbrido Budget,5,0,5,0.0073503917897510575,5300,80.0,26,1.7089629999827594,164 544 225 587 216 469 651 618 273 287 151
umda_structured,club,2,Defensa de Hierro,3,0,3,0.005648251633526979,4000,82.0082644628099,26,1.7810724000446498,21 460 332 15 319 651 334 284 198 103 244
umda_structured,club,2,Extremos Prolíficos,4,0,4,0.00672630192080993,4850,80.0,27,1.7365474000107497,288 180 399 811 494 371 736 597 287 105 67
umda_structured,club,2,TriNación Elite,4,1,3,0.5723685643239514,10400,82.90082644628099,26,1.7243955999147147,70 69 78 121 332 55 123 23 198 71 361
umda_structured,club,2,Icon Thunder Squad,4,1,3,1.2205124953323048,158650,85.0413223140496,27,1.7250080000376329,21 18 164 137 38 11 109 34 23 33 244
umda_structured,club,2,Liga y Nación Mixta,6,1,5,0.5413123450312435,16900,84.46280991735536,33,1.8129875999875367,4 590 61 15 192 27 238 204 23 33 50
umda_structured,club,2,Héroes de Champions,3,1,2,0.5359872260476982,5400,84.52066115702479,20,1.7360141000244766,17 27 137 33 300 34 123 74 15 211 177
umda_structured,club,2,Leyendas Supremas,7,2,5,2.036859576177238,13950,82.52892561983471,28,1.7759832000592723,33 40 420 139 271 251 238 74 23 99 724
umda_structured,club,2,Selección Épica,6,0,6,0.006794226853515385,4750,80.01652892561984,30,1.7906496999785304,255 21 366 135 648 670 457 871 619 616 67
umda_structured,club,2,Equip ofensiu,6,0,6,0.011213008612634141,4800,78.35537190082644,24,1.7792549000587314,592 460 736 388 314 494 397 689 260 434 724
umda_structured,club,3,Bronce Básico,2,0,2,0.010684124372495687,3400,72.42975206611571,10,1.7025606000097468,843 844 830 855 865 863 974 758 851 1001 882
umda_structured,club,3,Plata Versátil,2,0,2,0.004160599126274184,3000,78.0,16,1.663133000023663,492 460 422 332 461 717 444 502 287 620 892
umda_structured,club,3,Liga Variada Económica,4,0,4,0.006167773007798177,4050,75.0413223140496,12,1.6303937999764457,784 830 736 691 828 791 807 788 819 778 887
umda_structured,club,3,Nación Única España,3,0,3,0.012687101307862624,3350,74.59504132231405,24,1.7200449999654666,809 864 891 683 828 736 929 816 788 840 614
umda_structured,club,3,Química Compacta,3,0,3,0.009099734604207143,5150,76.14876033057851,23,1.6353214000118896,624 637 496 691 696 717 600 654 609 615 873
umda_structured,club,3,Oro Premium,2,0,2,0.008751571812793823,6100,85.02479338842976,12,1.6637125000124797,52 38 48 26 33 49 31 15 83 34 50
umda_structured,club,3,Galácticos Sencillos,2,1,1,0.5424983566779622,8500,85.29752066115702,11,1.6832508000079542,17 21 75 42 15 69 64 65 74 31 22
umda_structured,club,3,Nación Única Brasil Elite,3,1,2,0.5491018134377382,12400,83.25619834710744,28,1.6916601000120863,84 69 33 42 126 22 109 510 287 211 44
umda_structured,club,3,Icon Flash,3,1,2,0.7162767114324183,125950,85.29752066115702,12,1.77633889997378,69 17 75 37 135 11 31 32 15 29 50
umda_structured,club,3,Multiliga Química,4,0,4,0.05236172190613625,27900,79.06611570247934,22,1.8650146999862045,322 263 327 661 416 551 692 415 28 195 991
umda_structured,club,3,Híbrido Budget,5,0,5,0.00845988489009084,6100,80.0,25,1.9222121000057086,108 472 135 215 233 587 238 264 831 425 636
umda_structured,club,3,Defensa de Hierro,3,0,3,0.006864988558352402,4950,82.0,19,1.7916146999923512,81 17 160 494 121 296 138 246 418 482 143
umda_structured,club,3,Extremos Prolíficos,4,0,4,0.005547465501698911,4000,80.0,29,1.815974000026472,294 180 48 274 828 670 420 198 343 669 375
umda_structured,club,3,TriNación Elite,4,1,3,0.5717799341066546,13700,83.35537190082644,28,1.9070338000310585,82 40 48 152 107 49 121 313 23 159 50
umda_structured,club,3,Icon Thunder Squad,4,0,4,0.3686433962355107,265600,85.02479338842976,29,1.797457700013183,69 16 328 18 38 11 159 23 25 33 362
umda_structured,club,3,Liga y Nación Mixta,6,1,5,0.5415597379496926,11050,83.74380165289256,29,1.7556153000332415,39 84 42 55 15 330 190 129 295 27 362
umda_structured,club,3,Héroes de Champions,3,1,2,0.5325796214550402,9450,85.30578512396694,20,1.978679500054568,21 234 27 33 15 95 34 13 26 159 140
umda_structured,club,3,Leyendas Supremas,7,1,6,1.5257862586757946,17600,84.11570247933884,20,1.731833399971947,84 385 27 22 254 389 34 23 25 40 362
umda_structured,club,3,Selección Épica,6,0,6,0.018531529146257657,7850,80.61157024793388,30,1.7624324000207707,60 263 192 61 135 248 325 434 654 459 837
umda_structured,club,3,Equip ofensiu,6,0,6,0.019921899056494295,8100,78.67768595041322,26,1.8109827999724075,492 460 275 388 389 314 420 502 343 301 853
umda_structured,club,4,Bronce Básico,2,0,2,0.0090269766523147,2950,72.35537190082644,8,1.7091501000104472,849 863 736 855 828 857 965 788 851 918 993
umda_structured,club,4,Plata Versátil,2,0,2,0.0030511060259344014,2200,78.0,24,1.7832406000234187,460 466 736 494 519 444 881 680 198 488 375
umda_structured,club,4,Liga Variada Económica,4,0,4,0.007493869420226865,4450,75.09917355371901,18,1.7420141999609768,802 869 689 722 777 785 714 801 834 616 991
umda_structured,club,4,Nación Única España,3,0,3,0.01946536812357495,4050,75.02479338842976,24,1.688534599961713,858 814 594 812 811 828 736 788 801 840 816
umda_structured,club,4,Química Compacta,3,0,3,0.006102212051868803,4400,76.0,23,1.627728799940087,637 657 710 689 661 624 648 654 662 680 679
umda_structured,club,4,Oro Premium,2,0,2,0.010054781221829276,7250,85.0,18,1.676800400018692,75 27 137 15 73 22 120 115 198 38 17
